	mc
WMC3515983	56
WMC3515984	49
WMC3515985	55
WMC3515986	47
WMC3515988	112
WMC3515989	37
WMC3515990	103
WMC3515991	60
WMC3515994	80
WMC3515996	38
WMC3515997	59
WMC3515998	41
WMC3515999	38
WMC3516000	42
WMC3516001	76
WMC3516002	37
WMC3516003	69
WMC3516004	59
WMC3516005	37
WMC3516006	98
WMC3516007	48
WMC3516010	99
WMC3516011	47
WMC3516012	44
WMC3516013	54
WMC3516014	45
WMC3516019	83
WMC3516020	49
WMC3516021	44
WMC3516022	85
WMC3516023	73
WMC3516024	69
WMC3516026	88
WMC3516027	58
WMC3516028	63
WMC3516029	37
WMC3516030	108
WMC3516032	108
WMC3516033	48
WMC3516034	58
WMC3516035	48
WMC3516036	47
WMC3516037	38
WMC3516038	38
WMC3516043	87
WMC3516044	45
WMC3516046	44
WMC3516047	54
WMC3516048	100
WMC3516049	45
WMC3516050	42
WMC3516052	56
WMC3516053	38
WMC3516058	53
WMC3516060	56
WMC3516063	100
WMC3516452	14
WMC3516458	10
WMC3516459	7
WMC3516460	10
WMC3516463	28
WMC3516465	13
WMC3516470	33
WMC3516471	20
WMC3516473	27
WMC3516474	5
WMC3516476	27
WMC3516478	21
WMC3516480	6
WMC3516481	36
WMC3516482	28
WMC3516483	18
WMC3516485	28
WMC3516486	27
WMC3516487	11
WMC3516488	33
WMC3516490	21
WMC3516492	27
WMC3516493	35
WMC3516495	21
WMC3516497	27
WMC3516498	21
WMC3516499	7
WMC3516500	16
WMC3516501	21
WMC3516503	27
WMC3516504	7
WMC3516505	36
WMC3516506	23
WMC3516507	16
WMC3516508	33
WMC3516509	19
WMC3516510	17
WMC3516512	27
WMC3516513	21
WMC3516514	33
WMC3516515	18
WMC3516516	30
WMC3516517	16
WMC3516518	23
WMC3516519	21
WMC3516520	32
WMC3516522	21
WMC3516524	36
WMC3516525	15
WMC3516527	15
WMC3516528	34
WMC3516530	7
WMC3516531	21
WMC3516533	15
WMC3516534	7
WMC3516535	18
WMC3516537	33
WMC3516543	33
WMC3516547	25
WMC3516549	12
WMC3516553	10
WMC3516554	21
WMC3516555	36
WMC3516557	21
WMC3516558	26
WMC3516559	20
WMC3516562	14
WMC3516563	22
WMC3516565	18
WMC3516566	32
WMC3516567	27
WMC3516573	7
WMC3516575	36
WMC3516576	36
WMC3516577	13
WMC3516578	17
WMC3516579	33
WMC3516580	10
WMC3516581	9
WMC3516583	27
WMC3516584	14
WMC3516587	7
WMC3516588	16
WMC3516590	13
WMC3516591	33
WMC3516597	21
WMC3516598	32
WMC3516600	27
WMC3516602	33
WMC3516603	28
WMC3516604	21
WMC3516605	14
WMC3516607	18
WMC3516608	21
WMC3516609	17
WMC3516610	36
WMC3516611	19
WMC3516612	14
WMC3516613	34
WMC3516615	8
WMC3516616	17
WMC3516618	17
WMC3516619	5
WMC3516620	8
WMC3516621	27
WMC3516622	26
WMC3516623	25
WMC3516624	22
WMC3516626	33
WMC3516627	15
WMC3516628	27
WMC3516631	13
WMC3516632	21
WMC3516635	20
WMC3516636	13
WMC3516637	34
WMC3516639	14
WMC3516642	20
WMC3516643	20
WMC3516646	30
WMC3516647	6
WMC3516648	13
WMC3516649	21
WMC3516651	20
WMC3516652	34
WMC3516656	5
WMC3516657	35
WMC3516658	33
WMC3516661	13
WMC3516662	27
WMC3516663	21
WMC3516666	21
WMC3516667	36
WMC3516668	33
WMC3516669	7
WMC3516670	19
WMC3516671	27
WMC3516672	7
WMC3516673	34
WMC3516675	18
WMC3516678	21
WMC3516681	34
WMC3516682	33
WMC3516683	18
WMC3516684	13
WMC3516685	22
WMC3516686	33
WMC3516687	29
WMC3516690	12
WMC3516691	36
WMC3516692	18
WMC3516693	35
WMC3516694	20
WMC3516695	13
WMC3516698	21
WMC3516699	1
WMC3516704	11
WMC3516705	19
WMC3516706	16
WMC3516707	13
WMC3516708	13
WMC3516709	1
WMC3516710	6
WMC3516712	18
WMC3516714	5
WMC3516717	18
WMC3516719	10
WMC3516720	20
WMC3516721	18
WMC3516723	18
WMC3516724	23
WMC3516726	7
WMC3516727	20
WMC3516729	21
WMC3516732	34
WMC3516733	1
WMC3516734	7
WMC3516735	16
WMC3516737	18
WMC3516738	18
WMC3516739	31
WMC3516740	32
WMC3516741	22
WMC3516742	21
WMC3516744	14
WMC3516745	20
WMC3516746	20
WMC3516748	35
WMC3516750	27
WMC3516751	34
WMC3516753	27
WMC3516754	21
WMC3516755	36
WMC3516756	21
WMC3516758	7
WMC3516759	12
WMC3516760	27
WMC3516761	27
WMC3516762	21
WMC3516764	21
WMC3516766	19
WMC3516767	20
WMC3516768	34
WMC3516770	8
WMC3516771	7
WMC3516772	10
WMC3516773	30
WMC3516775	12
WMC3516777	13
WMC3516778	15
WMC3516779	7
WMC3516783	19
WMC3516788	34
WMC3516789	7
WMC3516790	7
WMC3516791	16
WMC3516792	20
WMC3516793	14
WMC3516794	1
WMC3516795	7
WMC3516796	11
WMC3516797	5
WMC3516801	10
WMC3516803	20
WMC3516804	8
WMC3516805	32
WMC3516806	12
WMC3516811	21
WMC3516813	5
WMC3516814	8
WMC3516815	18
WMC3516816	21
WMC3516817	16
WMC3516823	27
WMC3516825	18
WMC3516827	27
WMC3516828	8
WMC3516829	30
WMC3516842	108
WMC3516843	74
WMC3516844	50
WMC3516847	113
WMC3516848	113
WMC3516850	85
WMC3516851	114
WMC3516853	111
WMC3516854	116
WMC3516855	61
WMC3516856	90
WMC3516858	109
WMC3516859	72
WMC3516861	72
WMC3516862	114
WMC3516866	85
WMC3516868	112
WMC3516869	65
WMC3516874	119
WMC3516875	72
WMC3516876	106
WMC3516877	108
WMC3516878	119
WMC3516884	51
WMC3516885	51
WMC3516887	72
WMC3516888	111
WMC3516893	109
WMC3516896	120
WMC3516898	121
WMC3516900	108
WMC3516901	67
WMC3516908	113
WMC3516910	114
WMC3516911	119
WMC3516912	68
WMC3516915	49
WMC3516916	112
WMC3516917	121
WMC3516920	121
WMC3516922	66
WMC3516923	95
WMC3516925	69
WMC3516940	122
WMC3516941	120
WMC3516943	82
WMC3516948	121
WMC3516949	78
WMC3516957	75
WMC3516963	97
WMC3516964	69
WMC3516965	122
WMC3516966	69
WMC3516967	119
WMC3516968	99
WMC3516970	121
WMC3516971	112
WMC3516974	63
WMC3516980	117
WMC3516981	68
WMC3516984	114
WMC3516986	102
WMC3516988	112
WMC3516989	103
WMC3516992	107
WMC3516999	116
WMC3517000	115
WMC3517003	72
WMC3517007	70
WMC3517012	108
WMC3517014	117
WMC3517015	116
WMC3517018	65
WMC3517022	100
WMC3517031	122
WMC3517036	50
WMC3517042	113
WMC3517043	119
WMC3517045	85
WMC3517047	81
WMC3517048	74
WMC3517051	115
WMC3517052	66
WMC3517053	40
WMC3517055	122
WMC3517056	72
WMC3517064	112
WMC3517069	121
WMC3517070	68
WMC3517071	122
WMC3517075	103
WMC3517076	122
WMC3517078	51
WMC3517080	114
WMC3517081	119
WMC3517084	78
WMC3517088	107
WMC3517091	109
WMC3517092	74
WMC3517093	51
WMC3517095	121
WMC3517100	112
WMC3517102	81
WMC3517103	114
WMC3517106	121
WMC3517107	112
WMC3517108	112
WMC3517113	43
WMC3517114	94
WMC3517115	111
WMC3517127	99
WMC3517130	85
WMC3517131	113
WMC3517132	121
WMC3517135	69
WMC3517138	90
WMC3517139	114
WMC3517140	119
WMC3517142	47
WMC3517144	111
WMC3517147	69
WMC3517148	104
WMC3517149	114
WMC3517151	80
WMC3517152	93
WMC3517154	60
WMC3517155	118
WMC3517156	77
WMC3517157	121
WMC3517158	115
WMC3517159	99
WMC3517160	107
WMC3517163	117
WMC3517165	97
WMC3517167	73
WMC3517168	87
WMC3517171	69
WMC3517173	111
WMC3517174	68
WMC3517175	113
WMC3517180	119
WMC3517184	75
WMC3517188	119
WMC3517189	114
WMC3517190	63
WMC3517195	90
WMC3517196	73
WMC3517203	84
WMC3517204	70
WMC3517207	122
WMC3517211	82
WMC3517246	58
WMC3517254	83
WMC3517264	58
WMC3517267	56
WMC3517277	37
WMC3517284	55
WMC3517293	42
WMC3517302	55
WMC3517303	37
WMC3517305	37
WMC3517318	49
WMC3517325	52
WMC3517349	84
WMC3517382	54
WMC3517443	65
WMC3517444	40
WMC3517486	97
WMC3517517	52
WMC3517518	3
WMC3517519	47
WMC3517527	38
WMC3517538	3
WMC3517542	5
WMC3517571	40
WMC3517581	48
WMC3517999	13
WMC3518005	15
WMC3518008	23
WMC3518010	1
WMC3518011	6
WMC3518019	18
WMC3518020	30
WMC3518026	21
WMC3518029	24
WMC3518031	30
WMC3518032	21
WMC3518036	25
WMC3518039	7
WMC3518044	23
WMC3518045	29
WMC3518046	14
WMC3518059	15
WMC3518063	10
WMC3518067	24
WMC3518068	6
WMC3518071	34
WMC3518076	24
WMC3518092	19
WMC3518101	24
WMC3518104	19
WMC3518110	24
WMC3518113	20
WMC3518119	21
WMC3518132	21
WMC3518133	34
WMC3518135	22
WMC3518136	14
WMC3518138	36
WMC3518140	16
WMC3518147	25
WMC3518151	7
WMC3518155	21
WMC3518159	10
WMC3518163	17
WMC3518172	21
WMC3518186	21
WMC3518195	13
WMC3518196	24
WMC3518197	19
WMC3518200	24
WMC3518207	24
WMC3518213	34
WMC3518221	9
WMC3518227	19
WMC3518230	21
WMC3518231	25
WMC3518232	17
WMC3518233	21
WMC3518237	32
WMC3518244	19
WMC3518247	34
WMC3518251	21
WMC3518252	32
WMC3518259	24
WMC3518267	27
WMC3518290	27
WMC3518294	7
WMC3518309	10
WMC3518312	7
WMC3518315	33
WMC3518317	10
WMC3518323	7
WMC3518326	25
WMC3518333	33
WMC3518334	24
WMC3518337	23
WMC3518341	33
WMC3518355	7
WMC3518359	16
WMC3518364	21
WMC3518369	79
WMC3518372	118
WMC3518375	33
WMC3518376	110
WMC3518379	119
WMC3518380	112
WMC3518382	68
WMC3518385	121
WMC3518388	89
WMC3518391	71
WMC3518392	118
WMC3518393	119
WMC3518394	116
WMC3518395	113
WMC3518396	105
WMC3518397	114
WMC3518399	89
WMC3518402	88
WMC3518403	33
WMC3518404	113
WMC3518405	74
WMC3518406	69
WMC3518407	112
WMC3518412	68
WMC3518413	109
WMC3518414	51
WMC3518415	72
WMC3518418	33
WMC3518419	82
WMC3518421	122
WMC3518423	112
WMC3518424	116
WMC3518426	107
WMC3518427	115
WMC3518428	119
WMC3518430	112
WMC3518433	48
WMC3518436	114
WMC3518438	111
WMC3518439	113
WMC3518440	115
WMC3518442	52
WMC3518444	33
WMC3518445	113
WMC3518447	105
WMC3518449	119
WMC3518450	46
WMC3518451	68
WMC3518452	89
WMC3518454	33
WMC3518457	113
WMC3518464	109
WMC3518471	49
WMC3518472	109
WMC3518473	112
WMC3518474	109
WMC3518475	113
WMC3518476	38
WMC3518478	98
WMC3518481	109
WMC3518482	56
WMC3518483	107
WMC3518484	115
WMC3518485	121
WMC3518486	5
WMC3518487	79
WMC3518490	46
WMC3518491	119
WMC3518493	112
WMC3518494	112
WMC3518496	69
WMC3518498	115
WMC3518499	120
WMC3518500	73
WMC3518501	119
WMC3518502	116
WMC3518503	68
WMC3518505	109
WMC3518506	70
WMC3518507	116
WMC3518508	114
WMC3518509	46
WMC3518510	73
WMC3518511	79
WMC3518512	89
WMC3518517	119
WMC3518518	117
WMC3518520	102
WMC3518521	107
WMC3518526	51
WMC3518528	110
WMC3518529	110
WMC3518531	76
WMC3518533	71
WMC3518534	110
WMC3518535	33
WMC3518541	110
WMC3518542	119
WMC3518543	110
WMC3518544	107
WMC3518545	118
WMC3518546	112
WMC3518547	113
WMC3518549	120
WMC3518550	116
WMC3518551	112
WMC3518552	113
WMC3518553	68
WMC3518554	112
WMC3518555	73
WMC3518556	55
WMC3518557	120
WMC3518559	79
WMC3518560	112
WMC3518562	70
WMC3518564	113
WMC3518565	111
WMC3518566	122
WMC3518567	110
WMC3518568	109
WMC3518570	113
WMC3518572	68
WMC3518575	71
WMC3518576	116
WMC3518577	5
WMC3518578	88
WMC3518579	109
WMC3518580	47
WMC3518581	33
WMC3518582	121
WMC3518587	119
WMC3518588	112
WMC3518589	88
WMC3518590	77
WMC3518592	70
WMC3518594	120
WMC3518595	120
WMC3518596	112
WMC3518597	69
WMC3518598	115
WMC3518599	121
WMC3518600	112
WMC3518601	110
WMC3518602	89
WMC3518603	67
WMC3518604	113
WMC3518605	91
WMC3518607	116
WMC3518611	46
WMC3518612	121
WMC3518613	113
WMC3518615	70
WMC3518616	112
WMC3518617	114
WMC3518618	5
WMC3518619	113
WMC3518620	69
WMC3518621	41
WMC3518623	121
WMC3518625	121
WMC3518626	119
WMC3518627	114
WMC3518628	116
WMC3518629	116
WMC3518635	72
WMC3518636	113
WMC3518637	69
WMC3518639	116
WMC3518640	106
WMC3518641	114
WMC3518642	121
WMC3518643	33
WMC3518644	116
WMC3518645	81
WMC3518646	91
WMC3518647	116
WMC3518649	119
WMC3518650	119
WMC3518651	37
WMC3518652	69
WMC3518653	5
WMC3518654	71
WMC3518655	113
WMC3518659	80
WMC3518660	114
WMC3518661	38
WMC3518662	109
WMC3518663	68
WMC3518664	65
WMC3518665	69
WMC3518666	110
WMC3518668	113
WMC3518669	59
WMC3518670	117
WMC3518671	113
WMC3518672	59
WMC3518673	116
WMC3518674	79
WMC3518675	117
WMC3518677	116
WMC3518678	112
WMC3518679	77
WMC3518681	69
WMC3518682	112
WMC3518683	116
WMC3518684	33
WMC3518686	107
WMC3518687	116
WMC3518688	76
WMC3518689	114
WMC3518690	117
WMC3518691	113
WMC3518692	122
WMC3518693	5
WMC3518694	51
WMC3518695	43
WMC3518697	116
WMC3518698	115
WMC3518699	79
WMC3518700	106
WMC3518702	65
WMC3518703	121
WMC3518707	117
WMC3518708	113
WMC3518709	120
WMC3518710	121
WMC3518711	33
WMC3518715	68
WMC3518716	119
WMC3518717	113
WMC3518718	78
WMC3518719	107
WMC3518720	113
WMC3518721	94
WMC3518723	81
WMC3518724	102
WMC3518725	68
WMC3518726	119
WMC3518727	113
WMC3518728	74
WMC3518731	86
WMC3518734	109
WMC3518735	83
WMC3518736	99
WMC3518738	71
WMC3518739	119
WMC3518740	117
WMC3518741	74
WMC3518743	75
WMC3518744	115
WMC3518746	71
WMC3518747	117
WMC3518748	98
WMC3518749	5
WMC3518752	68
WMC3519138	21
WMC3519139	21
WMC3519140	22
WMC3519143	27
WMC3519144	34
WMC3519146	16
WMC3519147	10
WMC3519148	36
WMC3519150	10
WMC3519151	35
WMC3519154	21
WMC3519160	27
WMC3519162	33
WMC3519163	7
WMC3519164	33
WMC3519165	1
WMC3519167	27
WMC3519168	18
WMC3519170	21
WMC3519171	29
WMC3519172	13
WMC3519173	34
WMC3519174	12
WMC3519175	28
WMC3519177	19
WMC3519178	13
WMC3519181	32
WMC3519182	20
WMC3519183	10
WMC3519184	21
WMC3519186	12
WMC3519187	25
WMC3519188	34
WMC3519189	23
WMC3519191	7
WMC3519192	5
WMC3519194	10
WMC3519197	33
WMC3519200	33
WMC3519201	7
WMC3519206	30
WMC3519207	19
WMC3519209	18
WMC3519210	7
WMC3519212	12
WMC3519217	19
WMC3519218	34
WMC3519219	20
WMC3519220	19
WMC3519221	18
WMC3519222	24
WMC3519223	21
WMC3519225	10
WMC3519226	24
WMC3519228	10
WMC3519230	33
WMC3519232	10
WMC3519235	21
WMC3519236	20
WMC3519237	10
WMC3519239	13
WMC3519240	21
WMC3519241	10
WMC3519243	36
WMC3519245	33
WMC3519246	23
WMC3519247	21
WMC3519249	33
WMC3519252	30
WMC3519253	34
WMC3519254	25
WMC3519258	33
WMC3519261	33
WMC3519262	27
WMC3519263	21
WMC3519266	28
WMC3519267	15
WMC3519268	36
WMC3519269	14
WMC3519270	21
WMC3519271	7
WMC3519272	10
WMC3519273	21
WMC3519274	21
WMC3519275	8
WMC3519276	19
WMC3519278	7
WMC3519282	10
WMC3519285	7
WMC3519286	7
WMC3519287	14
WMC3519290	14
WMC3519294	12
WMC3519296	21
WMC3519298	8
WMC3519299	33
WMC3519300	14
WMC3519301	13
WMC3519303	21
WMC3519304	21
WMC3519306	14
WMC3519308	10
WMC3519310	15
WMC3519311	30
WMC3519312	18
WMC3519314	16
WMC3519317	24
WMC3519318	21
WMC3519319	7
WMC3519320	34
WMC3519321	7
WMC3519323	13
WMC3519324	7
WMC3519325	27
WMC3519326	17
WMC3519327	10
WMC3519328	20
WMC3519329	32
WMC3519330	12
WMC3519331	15
WMC3519332	7
WMC3519333	20
WMC3519334	10
WMC3519335	18
WMC3519337	32
WMC3519338	21
WMC3519339	21
WMC3519340	12
WMC3519341	20
WMC3519342	21
WMC3519343	35
WMC3519344	10
WMC3519345	24
WMC3519346	22
WMC3519347	11
WMC3519349	24
WMC3519350	33
WMC3519355	34
WMC3519357	27
WMC3519358	7
WMC3519359	14
WMC3519360	12
WMC3519362	21
WMC3519363	12
WMC3519364	7
WMC3519365	7
WMC3519366	6
WMC3519367	17
WMC3519368	5
WMC3519371	1
WMC3519372	20
WMC3519373	27
WMC3519375	12
WMC3519376	16
WMC3519379	1
WMC3519380	25
WMC3519381	7
WMC3519383	34
WMC3519384	28
WMC3519386	16
WMC3519387	32
WMC3519388	29
WMC3519389	35
WMC3519394	12
WMC3519395	18
WMC3519397	5
WMC3519398	16
WMC3519399	18
WMC3519402	11
WMC3519403	21
WMC3519404	32
WMC3519405	33
WMC3519406	14
WMC3519407	27
WMC3519408	16
WMC3519410	21
WMC3519411	21
WMC3519413	7
WMC3519414	24
WMC3519415	13
WMC3519417	14
WMC3519418	6
WMC3519419	20
WMC3519420	7
WMC3519421	7
WMC3519422	16
WMC3519423	35
WMC3519426	22
WMC3519427	20
WMC3519428	33
WMC3519429	25
WMC3519430	33
WMC3519431	13
WMC3519432	16
WMC3519433	36
WMC3519434	12
WMC3519435	33
WMC3519436	14
WMC3519437	21
WMC3519438	7
WMC3519439	10
WMC3519440	18
WMC3519441	21
WMC3519442	7
WMC3519443	32
WMC3519445	21
WMC3519446	10
WMC3519447	12
WMC3519449	33
WMC3519450	13
WMC3519452	27
WMC3519453	20
WMC3519454	32
WMC3519455	24
WMC3519457	7
WMC3519458	27
WMC3519459	19
WMC3519460	33
WMC3519461	34
WMC3519462	10
WMC3519463	21
WMC3519465	30
WMC3519466	32
WMC3519467	7
WMC3519468	5
WMC3519469	12
WMC3519471	20
WMC3519472	33
WMC3519475	7
WMC3519476	14
WMC3519478	21
WMC3519479	19
WMC3519480	27
WMC3519482	32
WMC3519483	5
WMC3519484	20
WMC3519485	31
WMC3519486	16
WMC3519487	33
WMC3519488	18
WMC3519491	10
WMC3519492	15
WMC3519493	27
WMC3519494	16
WMC3519495	12
WMC3519496	21
WMC3519499	21
WMC3519500	12
WMC3519501	18
WMC3519502	32
WMC3519503	30
WMC3519504	16
WMC3519505	13
WMC3519506	16
WMC3519507	16
WMC3519508	20
WMC3519509	13
WMC3519511	34
WMC3519512	27
WMC3519513	13
WMC3519514	19
WMC3519515	10
WMC3519516	21
WMC3519517	18
WMC3519520	18
WMC3541409	113
WMC3541412	5
WMC3541413	5
WMC3541415	5
WMC3541416	113
WMC3541418	5
WMC3541419	63
WMC3541422	112
WMC3541426	42
WMC3541433	46
WMC3541434	74
WMC3541435	117
WMC3541438	71
WMC3541439	120
WMC3541442	48
WMC3541446	68
WMC3541449	99
WMC3541450	59
WMC3541453	57
WMC3541454	100
WMC3541457	44
WMC3541458	43
WMC3541459	5
WMC3541460	105
WMC3541461	1
WMC3541463	71
WMC3541466	45
WMC3541468	49
WMC3541470	2
WMC3541471	5
WMC3541472	5
WMC3541473	76
WMC3541474	5
WMC3541477	5
WMC3541479	5
WMC3541480	5
WMC3541482	5
WMC3541486	49
WMC3541488	2
WMC3541490	5
WMC3541500	5
WMC3541501	5
WMC3541502	86
WMC3541503	5
WMC3541504	114
WMC3541508	100
WMC3541509	98
WMC3541511	1
WMC3541512	5
WMC3541513	58
WMC3541514	110
WMC3541515	96
WMC3541516	5
WMC3541517	45
WMC3541518	5
WMC3541520	92
WMC3541523	98
WMC3541524	51
WMC3541525	46
WMC3541526	33
WMC3541527	5
WMC3541529	1
WMC3541530	122
WMC3541533	64
WMC3541534	77
WMC3541535	38
WMC3541538	5
WMC3541539	113
WMC3541540	71
WMC3541541	5
WMC3541542	83
WMC3541543	50
WMC3541545	5
WMC3541547	84
WMC3541548	5
WMC3541549	5
WMC3541550	5
WMC3541552	50
WMC3541554	50
WMC3541557	7
WMC3541558	5
WMC3541559	46
WMC3541560	59
WMC3541561	100
WMC3541562	61
WMC3541566	44
WMC3541567	45
WMC3541568	46
WMC3541569	68
WMC3541571	5
WMC3541572	5
WMC3541573	5
WMC3541574	63
WMC3541575	5
WMC3541576	88
WMC3541580	37
WMC3541581	67
WMC3541583	75
WMC3541584	5
WMC3541585	36
WMC3541586	120
WMC3541587	66
WMC3541588	83
WMC3541590	43
WMC3541591	65
WMC3541592	100
WMC3541593	65
WMC3541595	45
WMC3541596	74
WMC3541597	1
WMC3541598	118
WMC3541599	5
WMC3541600	76
WMC3541601	38
WMC3541602	55
WMC3541604	64
WMC3541607	53
WMC3541608	51
WMC3541609	5
WMC3541610	50
WMC3541611	64
WMC3541612	86
WMC3541615	4
WMC3541616	5
WMC3541617	53
WMC3541619	5
WMC3541620	5
WMC3541621	37
WMC3541623	2
WMC3541624	45
WMC3541626	47
WMC3541627	2
WMC3541628	5
WMC3541629	50
WMC3541630	41
WMC3541631	46
WMC3541633	116
WMC3541634	47
WMC3541635	5
WMC3541636	43
WMC3541641	5
WMC3541642	5
WMC3541644	71
WMC3541645	5
WMC3541647	5
WMC3541648	37
WMC3541650	43
WMC3541651	45
WMC3541652	2
WMC3541653	57
WMC3541654	61
WMC3541655	38
WMC3541656	50
WMC3541658	108
WMC3541659	5
WMC3541665	74
WMC3541666	37
WMC3541667	44
WMC3541668	100
WMC3541669	5
WMC3541672	57
WMC3541674	49
WMC3541677	99
WMC3541678	42
WMC3541679	42
WMC3541680	60
WMC3541681	5
WMC3541683	89
WMC3541689	5
WMC3541691	100
WMC3541692	5
WMC3541693	5
WMC3541694	5
WMC3541698	43
WMC3541700	33
WMC3541701	1
WMC3541702	5
WMC3541703	5
WMC3541706	42
WMC3541708	45
WMC3541712	113
WMC3541713	5
WMC3541714	82
WMC3541715	56
WMC3541716	5
WMC3541717	5
WMC3541718	86
WMC3541720	85
WMC3541722	58
WMC3541723	110
WMC3541724	33
WMC3541725	46
WMC3541726	45
WMC3541727	44
WMC3541729	76
WMC3541731	60
WMC3541733	50
WMC3541734	5
WMC3541735	58
WMC3541737	45
WMC3541738	64
WMC3541739	5
WMC3541740	100
WMC3541742	2
WMC3541743	49
WMC3541744	102
WMC3541747	51
WMC3541748	56
WMC3541749	66
WMC3541750	5
WMC3541751	60
WMC3541752	74
WMC3541754	101
WMC3541755	5
WMC3541757	79
WMC3541759	42
WMC3541760	120
WMC3541762	45
WMC3541763	72
WMC3541764	113
WMC3541765	45
WMC3541766	5
WMC3541768	72
WMC3541771	5
WMC3541772	79
WMC3541774	56
WMC3541775	71
WMC3541776	5
WMC3541777	74
WMC3541778	88
WMC3541780	5
WMC3541781	68
WMC3541783	5
WMC3541784	74
WMC3541786	5
WMC3541787	5
WMC3541788	53
WMC3541789	5
WMC3541792	71
WMC3541794	12
WMC3541800	20
WMC3541802	34
WMC3541810	27
WMC3541819	16
WMC3541820	27
WMC3541821	27
WMC3541827	10
WMC3541828	36
WMC3541830	18
WMC3541831	7
WMC3541833	28
WMC3541834	21
WMC3541836	7
WMC3541837	21
WMC3541838	34
WMC3541839	35
WMC3541840	19
WMC3541842	13
WMC3541844	5
WMC3541845	34
WMC3541847	12
WMC3541848	19
WMC3541850	25
WMC3541851	18
WMC3541852	27
WMC3541853	27
WMC3541854	33
WMC3541855	24
WMC3541857	33
WMC3541862	4
WMC3541863	7
WMC3541864	25
WMC3541868	21
WMC3541869	26
WMC3541871	23
WMC3541873	19
WMC3541874	17
WMC3541876	2
WMC3541878	35
WMC3541879	12
WMC3541886	27
WMC3541888	34
WMC3541889	20
WMC3541891	36
WMC3541893	20
WMC3541895	19
WMC3541898	11
WMC3541900	6
WMC3541901	28
WMC3541902	20
WMC3541903	35
WMC3541904	27
WMC3541906	35
WMC3541907	34
WMC3541908	35
WMC3541909	13
WMC3541910	33
WMC3541914	36
WMC3541917	33
WMC3541918	1
WMC3541920	5
WMC3541921	15
WMC3541925	35
WMC3541927	20
WMC3541929	5
WMC3541931	5
WMC3541932	19
WMC3541933	21
WMC3541934	13
WMC3541935	26
WMC3541936	2
WMC3541938	7
WMC3541940	19
WMC3541941	27
WMC3541944	10
WMC3541945	19
WMC3541946	12
WMC3541951	33
WMC3541955	6
WMC3541957	21
WMC3541958	36
WMC3541959	13
WMC3541962	17
WMC3541963	27
WMC3541964	34
WMC3541965	13
WMC3541967	22
WMC3541968	32
WMC3541969	21
WMC3541971	33
WMC3541973	27
WMC3541974	36
WMC3541975	20
WMC3541976	27
WMC3541977	18
WMC3541978	13
WMC3541979	33
WMC3541981	7
WMC3541984	16
WMC3541986	34
WMC3541991	27
WMC3541992	27
WMC3541993	16
WMC3541994	27
WMC3541996	10
WMC3541999	14
WMC3542000	7
WMC3542001	27
WMC3542003	30
WMC3542004	12
WMC3542005	27
WMC3542006	21
WMC3542012	12
WMC3542013	27
WMC3542015	15
WMC3542016	20
WMC3542017	16
WMC3542018	33
WMC3542019	32
WMC3542020	34
WMC3542021	20
WMC3542022	6
WMC3542023	35
WMC3542024	18
WMC3542025	27
WMC3542026	21
WMC3542027	19
WMC3542028	26
WMC3542029	35
WMC3542030	5
WMC3542032	19
WMC3542035	34
WMC3542036	7
WMC3542037	7
WMC3542039	34
WMC3542040	19
WMC3542041	7
WMC3542042	26
WMC3542044	34
WMC3542047	7
WMC3542049	21
WMC3542050	27
WMC3542051	27
WMC3542053	33
WMC3542060	7
WMC3542062	33
WMC3542063	15
WMC3542064	13
WMC3542065	7
WMC3542067	11
WMC3542068	12
WMC3542069	35
WMC3542070	33
WMC3542071	7
WMC3542074	33
WMC3542075	30
WMC3542076	7
WMC3542077	7
WMC3542079	15
WMC3542080	10
WMC3542085	27
WMC3542086	7
WMC3542087	27
WMC3542089	16
WMC3542090	20
WMC3542091	27
WMC3542093	19
WMC3542094	27
WMC3542095	8
WMC3542096	13
WMC3542097	19
WMC3542098	34
WMC3542099	23
WMC3542100	25
WMC3542101	6
WMC3542102	7
WMC3542103	7
WMC3542104	19
WMC3542105	17
WMC3542106	11
WMC3542107	7
WMC3542109	13
WMC3542110	18
WMC3542112	7
WMC3542114	11
WMC3542116	34
WMC3542117	27
WMC3542118	7
WMC3542119	7
WMC3542121	13
WMC3542122	7
WMC3542123	24
WMC3542124	7
WMC3542126	27
WMC3542127	19
WMC3542128	24
WMC3542131	5
WMC3542132	35
WMC3542133	4
WMC3542134	23
WMC3542135	27
WMC3542136	5
WMC3542138	35
WMC3542140	35
WMC3542141	25
WMC3542142	12
WMC3542143	15
WMC3542144	35
WMC3542145	19
WMC3542146	21
WMC3542147	35
WMC3542148	33
WMC3542149	7
WMC3542151	13
WMC3542156	27
WMC3542157	17
WMC3542158	1
WMC3542159	29
WMC3542160	13
WMC3542161	15
WMC3542163	12
WMC3542164	18
WMC3542167	34
WMC3542169	35
WMC3542170	30
WMC3542171	33
WMC3542172	35
WMC3542173	30
WMC3542183	38
WMC3542191	88
WMC3542192	100
WMC3542195	100
WMC3542197	56
WMC3542198	49
WMC3542202	103
WMC3542206	52
WMC3542221	95
WMC3542223	37
WMC3542225	101
WMC3542230	42
WMC3542237	66
WMC3542240	85
WMC3542242	47
WMC3542247	37
WMC3542248	61
WMC3542251	47
WMC3542256	5
WMC3542262	5
WMC3542267	42
WMC3542287	52
