	mc
WMC3525357	150
WMC3525360	110
WMC3525361	75
WMC3525362	145
WMC3525363	110
WMC3525364	106
WMC3525365	101
WMC3525366	129
WMC3525367	145
WMC3525369	143
WMC3525370	120
WMC3525372	161
WMC3525375	147
WMC3525376	143
WMC3525381	191
WMC3525383	141
WMC3525384	88
WMC3525386	89
WMC3525387	152
WMC3525388	149
WMC3525389	106
WMC3525390	8
WMC3525391	114
WMC3525393	113
WMC3525394	76
WMC3525395	145
WMC3525396	110
WMC3525398	132
WMC3525404	110
WMC3525405	104
WMC3525406	196
WMC3525407	148
WMC3525408	148
WMC3525409	113
WMC3525410	96
WMC3525411	114
WMC3525412	111
WMC3525413	146
WMC3525414	148
WMC3525415	104
WMC3525416	173
WMC3525418	107
WMC3525419	109
WMC3525420	78
WMC3525421	81
WMC3525422	74
WMC3525423	143
WMC3525424	106
WMC3525429	77
WMC3525431	108
WMC3525432	74
WMC3525433	130
WMC3525434	155
WMC3525435	110
WMC3525437	78
WMC3525438	142
WMC3525439	143
WMC3525440	78
WMC3525441	161
WMC3525442	141
WMC3525443	156
WMC3525444	74
WMC3525445	107
WMC3525446	197
WMC3525453	98
WMC3525454	109
WMC3525455	102
WMC3525456	110
WMC3525457	109
WMC3525458	141
WMC3525459	161
WMC3525460	107
WMC3525461	145
WMC3525462	96
WMC3525463	74
WMC3525464	104
WMC3525465	118
WMC3525466	97
WMC3525467	185
WMC3525468	205
WMC3525469	150
WMC3525471	107
WMC3525472	110
WMC3525474	80
WMC3525475	97
WMC3525476	104
WMC3525477	75
WMC3525478	154
WMC3525479	143
WMC3525481	210
WMC3525482	100
WMC3525483	194
WMC3525484	137
WMC3525485	97
WMC3525486	182
WMC3525487	163
WMC3525488	80
WMC3525489	102
WMC3525490	82
WMC3525491	101
WMC3525492	187
WMC3525493	134
WMC3525495	151
WMC3525499	143
WMC3525500	82
WMC3525501	73
WMC3525502	190
WMC3525503	107
WMC3525504	149
WMC3525505	110
WMC3525506	113
WMC3525508	129
WMC3525509	110
WMC3525510	145
WMC3525511	142
WMC3525512	107
WMC3525513	150
WMC3525514	132
WMC3525516	186
WMC3525518	149
WMC3525519	96
WMC3525523	110
WMC3525524	137
WMC3525525	110
WMC3525527	210
WMC3525528	113
WMC3525529	145
WMC3525531	80
WMC3525532	154
WMC3525534	133
WMC3525535	143
WMC3525536	99
WMC3525537	145
WMC3525538	137
WMC3525539	159
WMC3525541	89
WMC3525542	5
WMC3525543	76
WMC3525547	99
WMC3525548	103
WMC3525550	183
WMC3525551	143
WMC3525552	145
WMC3525553	204
WMC3525554	144
WMC3525555	109
WMC3525556	145
WMC3525557	161
WMC3525558	132
WMC3525559	100
WMC3525560	137
WMC3525561	107
WMC3525562	112
WMC3525564	161
WMC3525565	76
WMC3525566	134
WMC3525567	138
WMC3525568	8
WMC3525570	174
WMC3525571	110
WMC3525572	96
WMC3525573	80
WMC3525574	181
WMC3525575	203
WMC3525576	124
WMC3525577	76
WMC3525578	98
WMC3525579	218
WMC3525580	154
WMC3525581	101
WMC3525582	110
WMC3525583	99
WMC3525584	136
WMC3525585	77
WMC3525586	81
WMC3525587	75
WMC3525588	143
WMC3525589	124
WMC3525590	194
WMC3525591	197
WMC3525592	96
WMC3525594	97
WMC3525596	71
WMC3525597	140
WMC3525598	183
WMC3525599	161
WMC3525600	98
WMC3525601	102
WMC3525602	92
WMC3525603	126
WMC3525604	105
WMC3525605	196
WMC3525607	97
WMC3525609	154
WMC3525610	154
WMC3525611	170
WMC3525612	126
WMC3525613	183
WMC3525614	136
WMC3525615	143
WMC3525620	109
WMC3525621	146
WMC3525622	144
WMC3525623	146
WMC3525624	147
WMC3525626	125
WMC3525627	73
WMC3525628	74
WMC3525629	102
WMC3525630	137
WMC3525631	107
WMC3525632	102
WMC3525633	112
WMC3525634	82
WMC3525635	95
WMC3525636	105
WMC3525638	106
WMC3525639	169
WMC3525640	155
WMC3525643	99
WMC3525644	216
WMC3525645	146
WMC3525646	164
WMC3525647	8
WMC3525648	177
WMC3525649	132
WMC3525650	99
WMC3525651	134
WMC3525652	140
WMC3525653	8
WMC3525654	154
WMC3525655	96
WMC3525658	80
WMC3525659	103
WMC3525675	151
WMC3525676	202
WMC3525678	125
WMC3525682	216
WMC3525686	75
WMC3525687	132
WMC3525688	145
WMC3525689	142
WMC3525691	84
WMC3525692	79
WMC3525693	145
WMC3525694	151
WMC3525695	109
WMC3525696	144
WMC3525698	104
WMC3525699	186
WMC3525700	73
WMC3525701	90
WMC3525703	27
WMC3525706	112
WMC3525710	6
WMC3525711	201
WMC3525712	80
WMC3525713	142
WMC3525714	146
WMC3525715	86
WMC3525716	73
WMC3525717	148
WMC3525719	147
WMC3525720	170
WMC3525721	152
WMC3525722	144
WMC3525723	193
WMC3525724	111
WMC3525725	83
WMC3525727	100
WMC3525728	81
WMC3525729	154
WMC3525730	130
WMC3525732	96
WMC3525733	140
WMC3525734	143
WMC3525735	99
WMC3525736	73
WMC3525737	6
WMC3525738	110
WMC3525740	162
WMC3525741	142
WMC3525743	122
WMC3525744	119
WMC3525745	158
WMC3525748	6
WMC3525749	140
WMC3525750	132
WMC3525751	142
WMC3525753	146
WMC3525754	82
WMC3525756	137
WMC3525757	75
WMC3525758	109
WMC3525759	101
WMC3525760	202
WMC3525763	98
WMC3525764	134
WMC3525767	111
WMC3525769	105
WMC3525770	97
WMC3525771	98
WMC3525773	212
WMC3525774	76
WMC3525775	141
WMC3525776	132
WMC3525777	143
WMC3525778	140
WMC3525779	143
WMC3525780	146
WMC3525781	147
WMC3525782	129
WMC3525783	143
WMC3525789	161
WMC3525790	174
WMC3525791	173
WMC3525792	165
WMC3525794	143
WMC3525795	136
WMC3525796	88
WMC3525797	183
WMC3525798	187
WMC3525799	173
WMC3525800	110
WMC3525801	215
WMC3525802	204
WMC3525803	138
WMC3525805	166
WMC3525806	83
WMC3525807	87
WMC3525808	93
WMC3525809	6
WMC3525810	183
WMC3525814	107
WMC3525815	150
WMC3525816	186
WMC3525817	193
WMC3525818	171
WMC3525819	8
WMC3525821	158
WMC3525822	96
WMC3525823	84
WMC3525824	101
WMC3525825	215
WMC3525826	97
WMC3525827	98
WMC3525828	102
WMC3525829	102
WMC3525830	100
WMC3525831	140
WMC3525832	8
WMC3525833	6
WMC3525834	199
WMC3525835	99
WMC3525836	113
WMC3525837	83
WMC3525838	147
WMC3525839	111
WMC3525841	142
WMC3525842	149
WMC3525843	145
WMC3525845	103
WMC3525846	96
WMC3525847	108
WMC3525848	163
WMC3525849	89
WMC3525850	100
WMC3525851	125
WMC3525852	203
WMC3525853	126
WMC3525856	104
WMC3525857	97
WMC3525858	99
WMC3525859	78
WMC3525860	145
WMC3525861	111
WMC3525863	8
WMC3525864	137
WMC3525865	137
WMC3525866	95
WMC3525869	95
WMC3525870	137
WMC3525871	149
WMC3525872	80
WMC3525873	148
WMC3525874	131
WMC3525875	129
WMC3525876	82
WMC3525877	102
WMC3525878	137
WMC3525879	103
WMC3525880	186
WMC3525882	116
WMC3525883	87
WMC3525884	99
WMC3525885	111
WMC3525887	103
WMC3525888	78
WMC3525889	112
WMC3525891	101
WMC3525892	106
WMC3525893	183
WMC3525894	144
WMC3525895	106
WMC3525896	146
WMC3525897	205
WMC3525898	199
WMC3525899	98
WMC3525900	101
WMC3525902	137
WMC3525903	102
WMC3525906	149
WMC3525907	76
WMC3525908	159
WMC3525909	134
WMC3525910	141
WMC3525911	71
WMC3525914	76
WMC3525915	72
WMC3525916	109
WMC3525918	195
WMC3525919	216
WMC3525920	97
WMC3525921	100
WMC3525922	97
WMC3525923	152
WMC3525924	147
WMC3525925	147
WMC3525926	96
WMC3525927	96
WMC3525932	151
WMC3525934	100
WMC3525935	144
WMC3525936	140
WMC3525937	10
WMC3525938	112
WMC3525939	140
WMC3525941	107
WMC3525942	142
WMC3525943	96
WMC3525945	140
WMC3525946	213
WMC3525947	8
WMC3525948	193
WMC3525949	143
WMC3525950	140
WMC3525952	137
WMC3525953	149
WMC3525954	200
WMC3525955	167
WMC3525956	187
WMC3525957	145
WMC3525958	154
WMC3525959	126
WMC3525960	132
WMC3525961	8
WMC3525962	73
WMC3525963	8
WMC3525964	207
WMC3525965	143
WMC3525966	113
WMC3525967	128
WMC3525969	143
WMC3525970	204
WMC3525971	99
WMC3525973	161
WMC3525976	141
WMC3525979	140
WMC3525980	138
WMC3525981	101
WMC3525982	142
WMC3525983	110
WMC3525984	88
WMC3525986	114
WMC3525987	144
WMC3525988	117
WMC3525989	97
WMC3525990	167
WMC3525991	194
WMC3525993	101
WMC3525994	141
WMC3525996	130
WMC3525997	100
WMC3525998	184
WMC3526003	110
WMC3526006	109
WMC3526007	179
WMC3526008	72
WMC3526010	112
WMC3526011	116
WMC3526012	212
WMC3526013	172
WMC3526015	186
WMC3526016	141
WMC3526018	89
WMC3526019	135
WMC3526020	83
WMC3526021	146
WMC3526022	105
WMC3526023	133
WMC3526027	83
WMC3526029	145
WMC3526030	147
WMC3526031	111
WMC3526032	134
WMC3526033	191
WMC3526034	107
WMC3526035	76
WMC3526036	82
WMC3526037	146
WMC3526039	97
WMC3526041	96
WMC3526042	93
WMC3526043	83
WMC3526044	103
WMC3526045	107
WMC3526433	2
WMC3526434	19
WMC3526435	25
WMC3526436	47
WMC3526437	2
WMC3526439	54
WMC3526442	53
WMC3526443	45
WMC3526444	60
WMC3526446	37
WMC3526447	57
WMC3526449	62
WMC3526450	6
WMC3526454	21
WMC3526458	18
WMC3526463	53
WMC3526464	69
WMC3526466	42
WMC3526467	42
WMC3526468	45
WMC3526469	2
WMC3526470	6
WMC3526472	65
WMC3526473	6
WMC3526474	42
WMC3526475	50
WMC3526476	25
WMC3526477	1
WMC3526478	44
WMC3526479	57
WMC3526482	18
WMC3526483	6
WMC3526484	44
WMC3526485	53
WMC3526487	45
WMC3526488	50
WMC3526490	44
WMC3526491	44
WMC3526492	49
WMC3526494	48
WMC3526496	2
WMC3526497	6
WMC3526500	17
WMC3526502	46
WMC3526503	26
WMC3526505	60
WMC3526506	25
WMC3526511	42
WMC3526512	2
WMC3526513	6
WMC3526514	49
WMC3526515	46
WMC3526516	57
WMC3526517	66
WMC3526518	56
WMC3526519	54
WMC3526521	57
WMC3526522	17
WMC3526524	13
WMC3526527	47
WMC3526528	67
WMC3526532	2
WMC3526533	54
WMC3526535	60
WMC3526536	42
WMC3526537	67
WMC3526538	44
WMC3526539	42
WMC3526540	56
WMC3526541	42
WMC3526542	57
WMC3526543	45
WMC3526544	39
WMC3526545	66
WMC3526546	67
WMC3526547	66
WMC3526548	2
WMC3526549	44
WMC3526550	37
WMC3526551	54
WMC3526556	53
WMC3526557	17
WMC3526558	43
WMC3526559	37
WMC3526560	25
WMC3526561	57
WMC3526563	65
WMC3526564	24
WMC3526565	22
WMC3526566	53
WMC3526567	44
WMC3526568	67
WMC3526569	37
WMC3526570	27
WMC3526571	2
WMC3526574	67
WMC3526575	40
WMC3526576	39
WMC3526578	45
WMC3526580	9
WMC3526581	26
WMC3526582	47
WMC3526583	67
WMC3526584	47
WMC3526585	19
WMC3526586	9
WMC3526587	70
WMC3526589	1
WMC3526590	19
WMC3526591	44
WMC3526592	67
WMC3526593	69
WMC3526594	6
WMC3526596	15
WMC3526597	55
WMC3526598	52
WMC3526599	70
WMC3526600	47
WMC3526603	15
WMC3526605	26
WMC3526608	45
WMC3526609	42
WMC3526610	9
WMC3526612	45
WMC3526613	51
WMC3526615	34
WMC3526616	6
WMC3526617	49
WMC3526618	67
WMC3526620	53
WMC3526623	54
WMC3526624	6
WMC3526625	57
WMC3526626	24
WMC3526632	6
WMC3526635	70
WMC3526636	54
WMC3526637	39
WMC3526638	44
WMC3526639	19
WMC3526640	1
WMC3526641	53
WMC3526642	37
WMC3526643	44
WMC3526644	53
WMC3526645	15
WMC3526647	65
WMC3526648	41
WMC3526652	66
WMC3526654	5
WMC3526655	69
WMC3526657	66
WMC3526658	26
WMC3526659	1
WMC3526660	49
WMC3526661	23
WMC3526662	34
WMC3526663	66
WMC3526664	67
WMC3526665	23
WMC3526666	2
WMC3526671	42
WMC3526672	15
WMC3526674	56
WMC3526675	42
WMC3526677	56
WMC3526678	26
WMC3526679	1
WMC3526680	42
WMC3526681	45
WMC3526682	18
WMC3526683	66
WMC3526684	25
WMC3526685	44
WMC3526686	44
WMC3526689	1
WMC3526690	26
WMC3526691	43
WMC3526692	15
WMC3526693	60
WMC3526694	22
WMC3526695	66
WMC3526698	45
WMC3526699	42
WMC3526700	40
WMC3526701	45
WMC3526702	52
WMC3526704	51
WMC3526705	57
WMC3526706	2
WMC3526708	65
WMC3526709	16
WMC3526710	6
WMC3526711	2
WMC3526713	56
WMC3526714	42
WMC3526715	15
WMC3526716	43
WMC3526718	16
WMC3526719	66
WMC3526720	26
WMC3526721	66
WMC3526722	17
WMC3526725	53
WMC3526727	25
WMC3526728	41
WMC3526729	18
WMC3526732	70
WMC3526734	60
WMC3526735	37
WMC3526736	44
WMC3526739	66
WMC3526740	43
WMC3526741	44
WMC3526742	26
WMC3526743	41
WMC3526744	39
WMC3526745	66
WMC3526746	55
WMC3526748	19
WMC3526749	1
WMC3526750	18
WMC3526751	56
WMC3526752	25
WMC3526753	57
WMC3526755	1
WMC3526756	42
WMC3526758	26
WMC3526759	56
WMC3526761	5
WMC3526762	53
WMC3526763	1
WMC3526764	29
WMC3526765	70
WMC3526766	46
WMC3526767	17
WMC3526768	45
WMC3526772	22
WMC3526775	17
WMC3526776	53
WMC3526778	67
WMC3526779	53
WMC3526780	51
WMC3526781	17
WMC3526783	47
WMC3526786	16
WMC3526788	44
WMC3526789	65
WMC3526790	49
WMC3526791	60
WMC3526792	19
WMC3526795	67
WMC3526796	46
WMC3526799	47
WMC3526801	21
WMC3526804	49
WMC3526805	53
WMC3526806	43
WMC3526807	53
WMC3526808	47
WMC3526809	69
WMC3526811	55
WMC3526812	69
WMC3526813	69
WMC3526816	41
WMC3526817	195
WMC3526818	138
WMC3526819	82
WMC3526820	99
WMC3526821	109
WMC3526823	78
WMC3526826	108
WMC3526827	73
WMC3526830	106
WMC3526833	99
WMC3526839	109
WMC3526841	154
WMC3526842	161
WMC3526845	98
WMC3526846	73
WMC3526847	101
WMC3526851	130
WMC3526853	144
WMC3526858	141
WMC3526861	216
WMC3526862	155
WMC3526863	88
WMC3526864	118
WMC3526865	8
WMC3526867	96
WMC3526869	145
WMC3526871	186
WMC3526872	101
WMC3526873	100
WMC3526874	150
WMC3526875	114
WMC3526876	112
WMC3526877	128
WMC3526878	116
WMC3526879	73
WMC3526881	82
WMC3526882	103
WMC3526884	82
WMC3526885	101
WMC3526888	169
WMC3526889	96
WMC3526892	101
WMC3526893	108
WMC3526894	98
WMC3526896	83
WMC3526897	132
WMC3526898	109
WMC3526899	109
WMC3526900	107
WMC3526902	125
WMC3526905	172
WMC3526908	149
WMC3526909	156
WMC3526910	192
WMC3526915	100
WMC3526916	147
WMC3526917	99
WMC3526919	198
WMC3526922	143
WMC3526923	90
WMC3526924	141
WMC3526925	100
WMC3526926	105
WMC3526929	145
WMC3526930	84
WMC3526931	141
WMC3526934	169
WMC3526935	139
WMC3526937	94
WMC3526938	140
WMC3526940	97
WMC3526941	82
WMC3526942	145
WMC3526943	108
WMC3526944	107
WMC3526946	196
WMC3526947	100
WMC3526950	140
WMC3526951	82
WMC3526952	136
WMC3526953	143
WMC3526956	99
WMC3526957	132
WMC3526958	143
WMC3526964	105
WMC3526965	8
WMC3526966	98
WMC3526967	105
WMC3526968	155
WMC3526969	116
WMC3526970	160
WMC3526971	149
WMC3526973	130
WMC3526974	8
WMC3526975	168
WMC3526976	135
WMC3526977	133
WMC3526978	144
WMC3526979	75
WMC3526981	100
WMC3526982	144
WMC3526983	144
WMC3526986	134
WMC3526987	97
WMC3526988	146
WMC3526990	74
WMC3526991	183
WMC3526992	145
WMC3526995	149
WMC3526996	147
WMC3526997	187
WMC3526998	144
WMC3526999	139
WMC3527000	142
WMC3527001	103
WMC3527002	112
WMC3527003	116
WMC3527005	103
WMC3527007	165
WMC3527008	109
WMC3527013	109
WMC3527014	145
WMC3527015	141
WMC3527016	111
WMC3527017	95
WMC3527018	128
WMC3527020	108
WMC3527021	100
WMC3527022	109
WMC3527023	117
WMC3527024	106
WMC3527025	141
WMC3527026	112
WMC3527027	141
WMC3527029	125
WMC3527031	145
WMC3527033	125
WMC3527035	123
WMC3527036	101
WMC3527037	137
WMC3527038	118
WMC3527039	129
WMC3527040	94
WMC3527041	106
WMC3527042	138
WMC3527043	81
WMC3527045	80
WMC3527046	73
WMC3527048	109
WMC3527049	81
WMC3527051	187
WMC3527052	145
WMC3527054	141
WMC3527058	8
WMC3527060	73
WMC3527061	137
WMC3527062	144
WMC3527063	137
WMC3527064	101
WMC3527065	109
WMC3527067	105
WMC3527068	113
WMC3527070	133
WMC3527071	143
WMC3527073	101
WMC3527074	145
WMC3527075	98
WMC3527076	153
WMC3527077	100
WMC3527079	137
WMC3527084	145
WMC3527086	81
WMC3527087	76
WMC3527088	95
WMC3527089	142
WMC3527090	142
WMC3527092	73
WMC3527093	137
WMC3527094	97
WMC3527095	143
WMC3527096	137
WMC3527097	99
WMC3527098	136
WMC3527099	97
WMC3527100	77
WMC3527101	155
WMC3527102	140
WMC3527103	75
WMC3527104	104
WMC3527105	93
WMC3527106	104
WMC3527107	143
WMC3527108	183
WMC3527109	145
WMC3527110	107
WMC3527111	149
WMC3527112	100
WMC3527114	108
WMC3527115	95
WMC3527116	106
WMC3527117	140
WMC3527118	187
WMC3527119	141
WMC3527120	143
WMC3527121	109
WMC3527122	140
WMC3527123	97
WMC3527127	83
WMC3527129	99
WMC3527131	99
WMC3527133	155
WMC3527134	183
WMC3527135	194
WMC3527136	132
WMC3527137	98
WMC3527138	113
WMC3527139	73
WMC3527140	95
WMC3527142	145
WMC3527143	217
WMC3527145	132
WMC3527146	74
WMC3527147	113
WMC3527148	145
WMC3527149	120
WMC3527150	149
WMC3527151	105
WMC3527155	124
WMC3527156	150
WMC3527157	164
WMC3527158	151
WMC3527159	164
WMC3527160	109
WMC3527161	98
WMC3527162	126
WMC3527163	75
WMC3527164	86
WMC3527165	140
WMC3527166	161
WMC3527167	135
WMC3527168	141
WMC3527169	149
WMC3527170	145
WMC3527171	190
WMC3527172	148
WMC3527173	109
WMC3527174	126
WMC3527175	122
WMC3527176	135
WMC3527182	130
WMC3527183	212
WMC3527186	154
WMC3527187	191
WMC3527188	73
WMC3527189	140
WMC3527190	101
WMC3527191	105
WMC3527192	97
WMC3527194	74
WMC3527195	145
WMC3527196	149
WMC3527201	137
WMC3527202	101
WMC3527203	97
WMC3527204	82
WMC3527205	95
WMC3527207	126
WMC3527210	212
WMC3527211	109
WMC3527212	179
WMC3527214	98
WMC3527215	82
WMC3527222	8
WMC3527223	97
WMC3527224	105
WMC3527225	72
WMC3527226	92
WMC3527227	217
WMC3527229	107
WMC3527231	105
WMC3527234	149
WMC3527235	190
WMC3527236	137
WMC3527237	142
WMC3527238	96
WMC3527239	148
WMC3527240	146
WMC3527241	201
WMC3527242	73
WMC3527245	113
WMC3527246	87
WMC3527247	151
WMC3527248	144
WMC3527249	112
WMC3527250	97
WMC3527251	211
WMC3527252	97
WMC3527255	8
WMC3527256	194
WMC3527257	74
WMC3527258	148
WMC3527259	170
WMC3527260	186
WMC3527261	185
WMC3527262	96
WMC3527263	179
WMC3527265	179
WMC3527268	183
WMC3527270	130
WMC3527271	151
WMC3527272	116
WMC3527273	87
WMC3527274	142
WMC3527276	37
WMC3527277	73
WMC3527281	110
WMC3527282	141
WMC3527283	112
WMC3527284	150
WMC3527285	170
WMC3527286	107
WMC3527287	99
WMC3527289	112
WMC3527290	84
WMC3527292	218
WMC3527294	102
WMC3527295	143
WMC3527296	95
WMC3527299	137
WMC3527300	99
WMC3527301	181
WMC3527304	121
WMC3527305	158
WMC3527306	141
WMC3527307	109
WMC3527308	95
WMC3527309	106
WMC3527310	74
WMC3527311	98
WMC3527312	74
WMC3527313	110
WMC3527314	134
WMC3527315	109
WMC3527316	145
WMC3527317	74
WMC3527319	109
WMC3527325	108
WMC3527326	108
WMC3527327	110
WMC3527329	96
WMC3527330	74
WMC3527333	121
WMC3527334	103
WMC3527335	103
WMC3527336	74
WMC3527337	93
WMC3527338	114
WMC3527339	169
WMC3527340	107
WMC3527341	132
WMC3527342	98
WMC3527343	97
WMC3527344	107
WMC3527345	110
WMC3527347	148
WMC3527349	188
WMC3527351	161
WMC3527352	118
WMC3527353	109
WMC3527354	102
WMC3527355	210
WMC3527358	102
WMC3527359	98
WMC3527360	96
WMC3527361	179
WMC3527362	98
WMC3527363	75
WMC3527364	83
WMC3527365	159
WMC3527366	96
WMC3527367	108
WMC3527368	145
WMC3527370	134
WMC3527371	149
WMC3527372	145
WMC3527373	150
WMC3527374	101
WMC3527375	212
WMC3527376	204
WMC3527378	140
WMC3527379	113
WMC3527380	143
WMC3527381	149
WMC3527383	152
WMC3527384	97
WMC3527385	125
WMC3527386	73
WMC3527387	180
WMC3527388	109
WMC3527389	142
WMC3527391	96
WMC3527392	145
WMC3527393	145
WMC3527394	78
WMC3527396	109
WMC3527397	99
WMC3527399	80
WMC3527400	149
WMC3527401	137
WMC3527402	211
WMC3527404	109
WMC3527405	87
WMC3527408	140
WMC3527409	155
WMC3527411	109
WMC3527412	182
WMC3527413	107
WMC3527414	112
WMC3527415	105
WMC3527418	98
WMC3527419	155
WMC3527420	8
WMC3527422	164
WMC3527423	140
WMC3527425	75
WMC3527427	183
WMC3527429	113
WMC3527430	144
WMC3527431	137
WMC3527432	97
WMC3527433	194
WMC3527434	109
WMC3527436	142
WMC3527438	140
WMC3527439	73
WMC3527440	146
WMC3527442	137
WMC3527443	142
WMC3527444	101
WMC3527445	113
WMC3527446	204
WMC3527447	143
WMC3527448	96
WMC3527449	109
WMC3527450	73
WMC3527451	74
WMC3527452	159
WMC3527454	190
WMC3527455	109
WMC3527456	79
WMC3527457	98
WMC3527458	82
WMC3527459	142
WMC3527460	171
WMC3527461	108
WMC3527462	142
WMC3527467	150
WMC3527468	147
WMC3527470	75
WMC3527471	188
WMC3527473	144
WMC3527474	77
WMC3527475	72
WMC3527476	152
WMC3527478	109
WMC3527479	144
WMC3527481	109
WMC3527482	102
WMC3527483	135
WMC3527484	194
WMC3527485	95
WMC3527486	101
WMC3527487	101
WMC3527488	146
WMC3527489	140
WMC3527491	80
WMC3527492	141
WMC3527493	105
WMC3527494	194
WMC3527495	79
WMC3527496	143
WMC3527499	145
WMC3527500	145
WMC3527501	110
WMC3527502	145
WMC3527503	144
WMC3527505	137
WMC3527506	112
WMC3527507	78
WMC3527508	100
WMC3527509	142
WMC3527510	106
WMC3527512	136
WMC3527513	140
WMC3527514	82
WMC3527515	144
WMC3527517	104
WMC3527518	109
WMC3527519	144
WMC3527520	106
WMC3527521	100
WMC3527522	140
WMC3527523	79
WMC3527525	151
WMC3527526	112
WMC3527527	141
WMC3527529	80
WMC3527530	144
WMC3527531	176
WMC3527532	147
WMC3527534	98
WMC3527535	85
WMC3527539	37
WMC3527540	107
WMC3527541	147
WMC3527542	140
WMC3527543	104
WMC3527544	194
WMC3527546	97
WMC3527547	105
WMC3527548	108
WMC3527549	99
WMC3527550	137
WMC3527551	101
WMC3527552	145
WMC3527553	132
WMC3527554	180
WMC3527555	110
WMC3527556	122
WMC3527557	106
WMC3527558	132
WMC3527559	216
WMC3527563	161
WMC3527564	113
WMC3527565	186
WMC3527566	99
WMC3527567	141
WMC3527568	109
WMC3527569	145
WMC3527570	137
WMC3527571	108
WMC3527572	75
WMC3527573	138
WMC3527575	126
WMC3527577	83
WMC3527578	196
WMC3527579	119
WMC3527580	109
WMC3527581	118
WMC3527591	54
WMC3527594	47
WMC3527595	9
WMC3527596	57
WMC3527597	49
WMC3527598	66
WMC3527599	70
WMC3527601	7
WMC3527602	26
WMC3527606	69
WMC3527607	48
WMC3527608	46
WMC3527609	69
WMC3527611	40
WMC3527612	50
WMC3527614	49
WMC3527615	65
WMC3527618	34
WMC3527619	56
WMC3527620	9
WMC3527622	6
WMC3527623	13
WMC3527624	16
WMC3527625	66
WMC3527627	46
WMC3527628	6
WMC3527630	69
WMC3527631	6
WMC3527633	68
WMC3527634	39
WMC3527635	60
WMC3527637	43
WMC3527639	44
WMC3527641	46
WMC3527642	43
WMC3527643	54
WMC3527644	15
WMC3527645	54
WMC3527646	18
WMC3527647	43
WMC3527648	61
WMC3527649	68
WMC3527650	39
WMC3527652	44
WMC3527653	6
WMC3527654	53
WMC3527657	70
WMC3527658	6
WMC3527660	47
WMC3527661	67
WMC3527663	65
WMC3527664	41
WMC3527666	57
WMC3527667	47
WMC3527668	66
WMC3527669	51
WMC3527670	50
WMC3527671	9
WMC3527673	41
WMC3527674	55
WMC3527676	43
WMC3527678	53
WMC3527679	44
WMC3527680	40
WMC3527683	69
WMC3527686	50
WMC3527687	69
WMC3527688	19
WMC3527689	66
WMC3527690	3
WMC3527691	46
WMC3527693	49
WMC3527694	40
WMC3527695	57
WMC3527697	19
WMC3527698	44
WMC3527699	19
WMC3527701	15
WMC3527702	17
WMC3527703	9
WMC3527705	53
WMC3527707	41
WMC3527708	15
WMC3527709	25
WMC3527710	36
WMC3527711	44
WMC3527712	57
WMC3527714	67
WMC3527715	49
WMC3527716	46
WMC3527718	1
WMC3527719	9
WMC3527720	19
WMC3527721	26
WMC3527723	15
WMC3527724	42
WMC3527725	19
WMC3527726	53
WMC3527727	22
WMC3527728	56
WMC3527735	17
WMC3527737	15
WMC3527738	27
WMC3527739	19
WMC3527741	56
WMC3527742	1
WMC3527745	41
WMC3527748	39
WMC3527749	49
WMC3527750	67
WMC3527751	64
WMC3527755	25
WMC3527756	44
WMC3527758	42
WMC3527760	69
WMC3527762	46
WMC3527763	46
WMC3527764	50
WMC3527766	53
WMC3527768	65
WMC3527769	68
WMC3527770	44
WMC3527771	45
WMC3527772	44
WMC3527773	50
WMC3527775	158
WMC3527777	47
WMC3527778	17
WMC3527779	50
WMC3527780	69
WMC3527781	25
WMC3527782	45
WMC3527783	58
WMC3527785	15
WMC3527786	67
WMC3527787	45
WMC3527788	4
WMC3527790	39
WMC3527791	43
WMC3527793	48
WMC3527794	44
WMC3527795	18
WMC3527796	17
WMC3527797	63
WMC3527798	17
WMC3527799	45
WMC3527802	18
WMC3527804	26
WMC3527805	25
WMC3527807	46
WMC3527810	47
WMC3527811	8
WMC3527812	45
WMC3527813	67
WMC3527814	41
WMC3527816	25
WMC3527817	65
WMC3527818	44
WMC3527819	40
WMC3527820	45
WMC3527821	59
WMC3527822	13
WMC3527823	13
WMC3527824	42
WMC3527826	70
WMC3527827	42
WMC3527828	18
WMC3527829	17
WMC3527830	69
WMC3527831	53
WMC3527832	50
WMC3527833	69
WMC3527834	47
WMC3527835	43
WMC3527836	8
WMC3527837	46
WMC3527838	42
WMC3527839	51
WMC3527840	9
WMC3527842	53
WMC3527843	17
WMC3527844	69
WMC3527845	44
WMC3527846	17
WMC3527850	47
WMC3527851	36
WMC3527853	44
WMC3527855	69
WMC3527856	69
WMC3527857	69
WMC3527858	17
WMC3527859	6
WMC3527860	17
WMC3527861	6
WMC3527862	51
WMC3527863	44
WMC3527864	17
WMC3527865	9
WMC3527866	45
WMC3527867	47
WMC3527868	6
WMC3527869	56
WMC3527870	25
WMC3527874	43
WMC3527875	69
WMC3527876	19
WMC3527877	1
WMC3527878	44
WMC3527879	69
WMC3527880	42
WMC3527881	19
WMC3527882	45
WMC3527884	55
WMC3527885	53
WMC3527886	66
WMC3527887	34
WMC3527888	16
WMC3527891	26
WMC3527892	19
WMC3527893	69
WMC3527894	62
WMC3527896	60
WMC3527904	57
WMC3527906	46
WMC3527908	9
